SMILES,Most Basic,Most Acidic,Mass Solubility pH 1,Mass Solubility pH 2,Mass Solubility pH 3,Mass Solubility pH 4,Mass Solubility pH 5,Mass Solubility pH 6,Mass Solubility pH 7,Mass Solubility pH 8,Mass Solubility pH 9,Mass Solubility pH 10,LogD pH 1,LogD pH 2,LogD pH 3,LogD pH 4,LogD pH 5,LogD pH 6,LogD pH 7,LogD pH 8,LogD pH 9,LogD pH 10,Water Solubility,Caco-2 permeable,Melting Point (°C),Boiling Point (°C),Bioavailability,Bi Basic,Bi Acidic
CC(=O)O[C@]1(CC[C@H]2[C@@H]3CC=C4C=C(CC[C@@H]4[C@H]3CC[C@]12C)OC5CCCC5)C#C,,,-4.2441251443275085,-4.2441251443275085,-4.2441251443275085,-4.2441251443275085,-4.2441251443275085,-4.2441251443275085,-4.2441251443275085,-4.2441251443275085,-4.2441251443275085,-4.2441251443275085,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,-2.7569619513137056,,,,1.0,0.0,0.0
CC(=O)Oc1cc(ccc1C(O)=O)C(F)(F)F,,2.97,-0.7958800173440752,-0.744727494896694,-0.494850021680094,0.2787536009528289,1.2041199826559248,1.9867717342662448,2.3010299956639813,2.342422680822206,2.361727836017593,2.361727836017593,3.15,3.12,2.84,2.1,1.16,0.38,0.06,0.02,0.01,0.01,,,2.062581984228163,,1.0,0.0,1.0
CC(=O)Oc1ccc(cc1)C(c2ccc(OC(C)=O)cc2)c3ccccn3,4.69,,0.25527250510330607,0.07918124604762482,-0.5686362358410126,-1.4436974992327127,-2.0268721464003012,-2.1870866433571443,-2.214670164989233,-2.214670164989233,-2.214670164989233,-2.214670164989233,0.98,1.17,1.81,2.69,3.28,3.43,3.45,3.45,3.45,3.45,-2.896196279044043,,,,1.0,1.0,0.0
CC(=O)Oc1ccc(cc1)[C](=[C]2CC[CH2]CC2)c3ccc(OC(C)=O)cc3,,,-3.0087739243075053,-3.0087739243075053,-3.0087739243075053,-3.0087739243075053,-3.0087739243075053,-3.0087739243075053,-3.0087739243075053,-3.0087739243075053,-3.0087739243075053,-3.0087739243075053,4.66,4.66,4.66,4.66,4.66,4.66,4.66,4.66,4.66,4.66,-3.1012748184105066,,,,1.0,0.0,0.0
CC(=O)Oc1ccc2C3CC[C@]4(C)[C@@H](O)CCC4C3CCc2c1,,15.06,-2.721246399047171,-2.721246399047171,-2.721246399047171,-2.721246399047171,-2.721246399047171,-2.721246399047171,-2.721246399047171,-2.721246399047171,-2.721246399047171,-2.721246399047171,4.46,4.46,4.46,4.46,4.46,4.46,4.46,4.46,4.46,4.46,-2.7375489102695707,,,,1.0,0.0,1.0
CC(=O)Oc1cccc2C(=O)c3cc(cc(OC(C)=O)c3C(=O)c12)C(O)=O,,3.01,-4.229147988357856,-4.180456064458132,-3.9208187539523753,-3.2006594505464183,-2.2596373105057563,-1.4559319556497243,-1.1307682802690238,-1.0915149811213503,-1.0705810742857071,-1.0705810742857071,3.12,3.09,2.83,2.09,1.16,0.36,0.03,-0.02,-0.02,-0.02,-1.3904055907747799,,,,1.0,0.0,1.0
CC(=O)Oc1ccccc1C(=O)Nc2sc(cn2)[N+]([O-])=O,-1.32,6.18,-1.7958800173440752,-1.7958800173440752,-1.7958800173440752,-1.7958800173440752,-1.7695510786217261,-1.585026652029182,-0.958607314841775,-0.18708664335714442,0.146128035678238,0.2041199826559248,2.74,2.74,2.74,2.74,2.71,2.52,1.89,1.13,0.8,0.75,,-0.5571,2.305351369446624,2.595496221825574,1.0,1.0,1.0
CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc2ccccc2,-1.08,13.63,-2.1804560644581312,-2.1804560644581312,-2.1804560644581312,-2.1804560644581312,-2.1804560644581312,-2.1804560644581312,-2.1804560644581312,-2.1804560644581312,-2.1804560644581312,-2.1804560644581312,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,-2.75448733218585,,,,1.0,1.0,1.0
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]45CCC(=O)O5)[C@H]13,,,-2.657577319177794,-2.657577319177794,-2.657577319177794,-2.657577319177794,-2.657577319177794,-2.657577319177794,-2.657577319177794,-2.657577319177794,-2.657577319177794,-2.657577319177794,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,3.15,-2.703334809738469,0.5432,2.128722284338427,2.303196057420489,1.0,0.0,0.0
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,,12.99,-1.6197887582883939,-1.6197887582883939,-1.6197887582883939,-1.6197887582883939,-1.6197887582883939,-1.6197887582883939,-1.6197887582883939,-1.6197887582883939,-1.6197887582883939,-1.6197887582883939,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,-1.9136401693252518,,,,1.0,0.0,1.0
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,,13.03,-1.6197887582883939,-1.6197887582883939,-1.6197887582883939,-1.6197887582883939,-1.6197887582883939,-1.6197887582883939,-1.6197887582883939,-1.6197887582883939,-1.6197887582883939,-1.6197887582883939,3.04,3.04,3.04,3.04,3.04,3.04,3.04,3.04,3.04,3.04,-1.5331323796458904,,,,1.0,0.0,1.0
CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,,,-1.9208187539523751,-1.9208187539523751,-1.9208187539523751,-1.9208187539523751,-1.9208187539523751,-1.9208187539523751,-1.9208187539523751,-1.9208187539523751,-1.9208187539523751,-1.9208187539523751,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,-2.3133637307377066,0.7724,2.2265999052073573,,1.0,0.0,0.0
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,,15.0,-2.494850021680094,-2.494850021680094,-2.494850021680094,-2.494850021680094,-2.494850021680094,-2.494850021680094,-2.494850021680094,-2.494850021680094,-2.494850021680094,-2.494850021680094,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,-1.8664610916297826,0.8568,,,1.0,0.0,1.0
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,,,-2.0268721464003012,-2.0268721464003012,-2.0268721464003012,-2.0268721464003012,-2.0268721464003012,-2.0268721464003012,-2.0268721464003012,-2.0268721464003012,-2.0268721464003012,-2.0268721464003012,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,,0.7724,2.113943352306837,2.5956394933243354,1.0,0.0,0.0
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,,15.12,-2.744727494896694,-2.744727494896694,-2.744727494896694,-2.744727494896694,-2.744727494896694,-2.744727494896694,-2.744727494896694,-2.744727494896694,-2.744727494896694,-2.744727494896694,5.04,5.04,5.04,5.04,5.04,5.04,5.04,5.04,5.04,5.04,-2.8664610916297826,,,,1.0,0.0,1.0
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,,15.05,-1.7212463990471711,-1.7212463990471711,-1.7212463990471711,-1.7212463990471711,-1.7212463990471711,-1.7212463990471711,-1.7212463990471711,-1.7212463990471711,-1.7212463990471711,-1.7212463990471711,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,-1.6161846340195687,,,,1.0,0.0,1.0
CC(=O)c1ccc(cc1)[S](=O)(=O)NC(=O)NC2CCCCC2,-1.69,4.32,-1.1079053973095196,-1.1079053973095196,-1.0757207139381184,-0.7958800173440752,-0.07572071393811836,0.5910646070264992,0.8512583487190752,0.8750612633917001,0.8920946026904804,0.8920946026904804,2.44,2.44,2.39,2.12,1.4,0.72,0.48,0.44,0.44,0.44,0.5352941200427705,-0.6272,2.2764618041732443,,1.0,1.0,1.0
CC(=O)c1ccc2Sc3ccccc3N(CCCN4CCN(CCO)CC4)c2c1,7.39,14.96,2.989004615698537,2.842609239610562,2.380211241711606,1.9138138523837167,1.3010299956639813,0.3979400086720376,-0.4814860601221125,-0.958607314841775,-1.0861861476162833,-1.0861861476162833,-1.24,-1.09,-0.62,-0.17,0.44,1.36,2.24,2.73,2.83,2.84,-1.2211255279972604,-0.5303,2.2246625288410296,,1.0,1.0,1.0
CC(C(O)=O)c1ccc(CC2CCCC2=O)cc1,,4.39,-0.431798275933005,-0.431798275933005,-0.4089353929735008,-0.26760624017703144,0.2787536009528289,1.2041199826559248,2.146128035678238,2.950364854376123,3.0,3.0,1.69,1.69,1.67,1.54,0.99,0.08,-0.89,-1.68,-2.0,-2.05,1.6720978579357175,,2.040404528914159,2.343802333161655,1.0,0.0,1.0
CC(C(O)=O)c1ccc(N2CC=CC2)c(Cl)c1,3.53,4.56,2.3010299956639813,1.5440680443502757,0.724275869600789,0.3424226808222063,0.6334684555795865,1.4471580313422192,2.3979400086720375,2.9995654882259823,2.9995654882259823,2.9995654882259823,-0.08,0.62,1.44,1.81,1.53,0.73,-0.23,-1.09,-1.51,-1.59,0.08278537031645007,,,,1.0,1.0,1.0
CC(C(O)=O)c1ccc(c(F)c1)c2ccccc2,,4.14,-1.494850021680094,-1.494850021680094,-1.4685210829577449,-1.2676062401770316,-0.5686362358410126,0.36172783601759284,1.3010299956639813,2.0,2.2041199826559246,2.255272505103306,3.66,3.65,3.63,3.42,2.74,1.8,0.85,0.16,-0.06,-0.09,-2.0969100130080562,0.8866,2.0433622780211294,,1.0,0.0,1.0
CC(C(O)=O)c1ccc(cc1)C(=O)c2sccc2,,4.07,-0.9208187539523752,-0.9208187539523752,-0.8860566476931632,-0.6575773191777937,0.04139268515822508,1.0,1.9493900066449128,2.6085260335771943,2.801403710017355,2.8254261177678233,2.18,2.18,2.15,1.91,1.2,0.25,-0.69,-1.35,-1.54,-1.57,,0.6039,2.094471128641645,,1.0,0.0,1.0
CC(C(O)=O)c1ccc2c([nH]c3ccc(Cl)cc23)c1,-5.73,4.84,-2.8239087409443187,-2.8239087409443187,-2.8239087409443187,-2.769551078621726,-2.4814860601221125,-1.6989700043360187,-0.744727494896694,0.17609125905568124,0.7558748556724915,0.8976270912904415,3.84,3.84,3.84,3.79,3.49,2.71,1.75,0.83,0.25,0.11,,0.5595,2.294466226161593,,1.0,1.0,1.0
CC(C(O)=O)c1ccc2oc(nc2c1)c3ccc(Cl)cc3,0.38,4.36,-1.4814860601221125,-1.6575773191777938,-1.6777807052660807,-1.6197887582883939,-1.2441251443275085,-0.4089353929735008,0.5563025007672873,1.4471580313422192,1.9395192526186185,2.041392685158225,3.52,3.69,3.71,3.64,3.27,2.44,1.47,0.58,0.09,-0.02,-1.4989407377822486,-0.5319,,,1.0,1.0,1.0
CC(C(O)=O)c1cccc(Oc2ccccc2)c1,,4.2,-1.4685210829577449,-1.4685210829577449,-1.4436974992327127,-1.2518119729937995,-0.5686362358410126,0.3424226808222063,1.3010299956639813,2.0,2.255272505103306,2.278753600952829,3.72,3.72,3.7,3.51,2.86,1.92,0.97,0.25,0.01,-0.02,,0.8876,2.229169702539101,,1.0,0.0,1.0
CC(C(O)=O)c1cccc(c1)C(=O)c2ccccc2,,4.23,-0.958607314841775,-0.958607314841775,-0.958607314841775,-0.769551078621726,-0.13076828026902382,0.8061799739838872,1.7634279935629373,2.4913616938342726,2.74350976472843,2.780317312140151,2.91,2.91,2.89,2.71,2.07,1.14,0.19,-0.55,-0.8,-0.84,-1.2924298239020637,0.8866,1.9731278535996986,,1.0,0.0,1.0
CC(C(O)=O)c1sc(cc1)C(=O)c2ccccc2,,4.05,-1.0655015487564323,-1.0506099933550872,-1.0268721464003014,-0.7958800173440752,-0.06550154875643228,0.8750612633917001,1.8325089127062364,2.4756711883244296,2.660865478003869,2.6848453616444123,2.57,2.57,2.53,2.3,1.58,0.63,-0.31,-0.96,-1.15,-1.18,-1.489454989793388,0.6039,1.9822712330395684,,1.0,0.0,1.0
CC(C)(C#N)c1cc(Cn2cncn2)cc(c1)C(C)(C)C#N,2.62,,0.9444826721501687,0.07918124604762482,-0.5686362358410126,-0.769551078621726,-0.7958800173440752,-0.7958800173440752,-0.7958800173440752,-0.7958800173440752,-0.7958800173440752,-0.7958800173440752,-1.45,-0.58,0.07,0.26,0.29,0.29,0.29,0.29,0.29,0.29,-0.27572413039921095,0.5516,,,1.0,1.0,0.0
CC(C)(C(O)=O)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,9.42,4.43,1.1139433523068367,1.1139433523068367,1.0791812460476249,0.9777236052888477,0.8129133566428556,0.7781512503836436,0.7781512503836436,0.7781512503836436,0.8750612633917001,1.2787536009528289,0.63,0.64,0.68,0.89,1.16,1.22,1.23,1.22,1.11,0.65,,0.5,2.153814864344529,,1.0,1.0,1.0
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2ccnc2,5.66,,1.6989700043360187,1.6720978579357175,1.462397997898956,0.8061799739838872,-0.07058107428570728,-0.638272163982407,-0.7958800173440752,-0.7958800173440752,-0.7958800173440752,-0.7958800173440752,0.99,1.01,1.21,1.88,2.75,3.32,3.47,3.48,3.49,3.49,-1.2254830342714504,,,,1.0,1.0,0.0
CC(C)(C)C(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,,,-2.8239087409443187,-2.8239087409443187,-2.8239087409443187,-2.8239087409443187,-2.8239087409443187,-2.8239087409443187,-2.8239087409443187,-2.8239087409443187,-2.8239087409443187,-2.8239087409443187,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85,,0.6211,,,1.0,0.0,0.0
CC(C)(C)C(=O)OCOC(=O)C1N2[C@H](SC1(C)C)[C@H](N=CN3CCCCCC3)C2=O,8.11,,1.0,1.0,1.0,0.9867717342662449,0.9637878273455552,0.7558748556724915,0.07918124604762482,-0.6575773191777937,-0.958607314841775,-1.0,-0.62,-0.62,-0.62,-0.62,-0.59,-0.37,0.29,1.03,1.33,1.38,-1.279014255846261,-0.5577,2.0755469613925306,,1.0,1.0,0.0
CC(C)(C)C(=O)OCO[P](=O)(COCCn1cnc2c(N)ncnc12)OCOC(=O)C(C)(C)C,4.16,,1.4771212547196624,1.1760912590556813,0.3979400086720376,-0.44369749923271273,-0.8860566476931632,-0.958607314841775,-0.958607314841775,-0.958607314841775,-0.958607314841775,-0.958607314841775,-0.17,0.14,0.91,1.74,2.18,2.26,2.27,2.27,2.27,2.27,,-0.6281,,,0.0,1.0,0.0
CC(C)(C)C(=O)Oc1ccc(cc1)[S](=O)(=O)Nc2ccccc2C(=O)NCC(O)=O,-2.22,3.67,-2.1079053973095196,-2.0809219076239263,-1.958607314841775,-1.4436974992327127,-0.5376020021010439,0.4471580313422192,1.4313637641589874,2.255272505103306,2.591064607026499,2.6464037262230695,2.71,2.69,2.58,2.05,1.15,0.16,-0.82,-1.64,-1.98,-2.04,-1.8181564120552274,,,,1.0,1.0,1.0
CC(C)(C)C(O)/C=C/c1ccc2OCOc2c1,,14.45,-1.1135092748275182,-1.1135092748275182,-1.1135092748275182,-1.1135092748275182,-1.1135092748275182,-1.1135092748275182,-1.1135092748275182,-1.1135092748275182,-1.1135092748275182,-1.1135092748275182,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78,,,,2.562768543016519,1.0,0.0,1.0
CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,,12.32,-2.638272163982407,-2.638272163982407,-2.638272163982407,-2.638272163982407,-2.638272163982407,-2.638272163982407,-2.638272163982407,-2.638272163982407,-2.638272163982407,-2.638272163982407,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,-2.031984286006358,,,,1.0,0.0,1.0
CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,,10.09,-4.431798275933005,-4.431798275933005,-4.431798275933005,-4.431798275933005,-4.431798275933005,-4.431798275933005,-4.431798275933005,-4.431798275933005,-4.3979400086720375,-4.180456064458132,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.22,8.0,-4.441291429466834,,,,1.0,0.0,1.0
CC(C)(C)NC(=O)[C@@H]1CN(CCN1C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@@H]3[C@H](O)Cc4ccccc34)Cc5cccnc5,5.19,14.4,3.0,3.0,2.884795363948981,1.3979400086720377,-0.036212172654444715,-0.6777807052660807,-0.8239087409443188,-0.8239087409443188,-0.8239087409443188,-0.8239087409443188,-0.76,-0.65,-0.27,1.22,2.64,3.29,3.42,3.43,3.43,3.43,-1.3169529617611504,-0.8183,2.2246625288410296,,0.0,1.0,1.0
CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,-0.55,14.17,-1.958607314841775,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,3.81,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,,-0.5496,2.403120521175818,,1.0,1.0,1.0
CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1,9.53,13.82,1.8808135922807914,1.863322860120456,1.863322860120456,1.863322860120456,1.8388490907372552,1.7403626894942439,1.255272505103306,0.38021124171160603,-0.5228787452803376,-1.0757207139381184,-0.14,-0.13,-0.12,-0.12,-0.11,-0.01,0.48,1.36,2.26,2.82,-1.3458234581220394,,,,1.0,1.0,1.0
CC(C)(C)NCC(O)COc1cccc2C[C@@H](O)[C@@H](O)Cc12,9.54,13.91,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.9995654882259823,2.278753600952829,1.3979400086720377,0.8692317197309762,-2.54,-2.54,-2.54,-2.53,-2.52,-2.4,-1.87,-0.98,-0.09,0.43,0.9206450014067876,-0.8957,2.103803720955957,2.7213464055510466,1.0,1.0,1.0
CC(C)(C)NCC(O)COc1cccc2NC(=O)CCc12,9.52,13.84,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.576341350205793,1.6989700043360187,1.1760912590556813,-2.04,-1.8,-1.76,-1.76,-1.74,-1.62,-1.08,-0.18,0.71,1.22,-0.3757179041643317,-0.6897,,,1.0,1.0,1.0
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,9.51,13.29,2.8609366207000937,2.762678563727436,2.7520484478194387,2.7481880270062002,2.7331972651065692,2.6009728956867484,2.041392685158225,1.146128035678238,0.25527250510330607,-0.23657200643706275,-0.58,-0.48,-0.47,-0.46,-0.45,-0.32,0.24,1.14,2.02,2.52,-0.9507819773298184,0.5375,2.242417184417719,,1.0,1.0,1.0
CC(C)(C)NCC(O)c1cc(O)cc(O)c1,9.65,9.11,3.0,3.0,3.0,3.0,3.0,3.0,2.8674674878590514,1.9084850188786497,1.2041199826559248,1.3424226808222062,-2.4,-2.4,-2.4,-2.4,-2.39,-2.28,-1.77,-0.9,-0.21,-0.35,0.7664128471123994,-0.8404,2.080987046910887,,1.0,1.0,1.0
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,9.62,9.99,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.6989700043360187,1.8388490907372552,1.5563025007672873,-2.41,-2.41,-2.41,-2.41,-2.39,-2.28,-1.77,-0.89,-0.03,0.25,0.33243845991560533,-0.7112,2.1702617153949575,,1.0,1.0,1.0
CC(C)(C)NC[C@@H](O)COc1ccccc1C2CCCC2,9.51,13.9,2.4149733479708178,2.4149733479708178,2.4149733479708178,2.4149733479708178,2.3979400086720375,2.3010299956639813,1.806179973983887,0.9294189257142927,0.0,-0.5376020021010439,0.92,0.92,0.92,0.92,0.93,1.04,1.53,2.41,3.31,3.87,-1.6736641390712486,0.5961,,2.6416723732246865,1.0,1.0,1.0
CC(C)(C)NC[C@H](O)COc1cccc2C(=O)CCCc12,9.52,13.84,2.8356905714924254,2.8356905714924254,2.8356905714924254,2.833784374656479,2.8188854145940097,2.694605198933569,2.146128035678238,1.255272505103306,0.36172783601759284,-0.1366771398795441,-1.14,-1.14,-1.14,-1.14,-1.12,-1.0,-0.46,0.44,1.33,1.84,-0.6003262785189618,-0.6105,2.322219294733919,,1.0,1.0,1.0
CC(C)(C)NC[C@H](O)COc1nsnc1N2CCOCC2,9.35,13.38,2.890979596989689,2.7649229846498886,2.7481880270062002,2.745855195173729,2.720159303405957,2.534026106056135,1.8808135922807914,0.9637878273455552,0.11394335230683679,-0.26760624017703144,-1.96,-1.84,-1.82,-1.82,-1.79,-1.61,-0.96,-0.04,0.8,1.2,,0.8867,2.3064250275506875,2.0,1.0,1.0,1.0
CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1,9.62,9.99,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.6989700043360187,1.8388490907372552,1.5563025007672873,-2.41,-2.41,-2.41,-2.41,-2.39,-2.28,-1.77,-0.89,-0.03,0.25,0.33243845991560533,,,,1.0,1.0,1.0
CC(C)(C)O,,15.38,1.9633155113861114,1.9633155113861114,1.9633155113861114,1.9633155113861114,1.9633155113861114,1.9633155113861114,1.9633155113861114,1.9633155113861114,1.9633155113861114,1.9633155113861114,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,2.187520720836463,0.6881,,,1.0,0.0,1.0
CC(C)(C)[S](=O)(=O)C[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc2[nH]cnc2)C(=O)N[C@H](CC3CCCCC3)[C@H](O)[C@H](O)C4CC4,6.7,13.38,-0.6020599913279624,-0.6020599913279624,-0.619788758288394,-0.744727494896694,-1.2291479883578558,-2.0861861476162833,-2.8239087409443187,-3.0861861476162833,-3.1191864077192086,-3.1191864077192086,1.3,1.31,1.32,1.43,1.92,2.78,3.51,3.76,3.8,3.81,-1.6716203965612624,-0.8957,,,0.0,1.0,1.0
CC(C)(C)c1cc(SC(C)(C)Sc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,,10.27,-5.3872161432802645,-5.3872161432802645,-5.3872161432802645,-5.3872161432802645,-5.3872161432802645,-5.3872161432802645,-5.3872161432802645,-5.3872161432802645,-5.366531544420414,-5.173925197299174,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.98,8.79,-4.3788237182249645,0.778,2.0969100130080562,,0.0,0.0,1.0
CC(C)(C)c1cc(SC(C)(C)Sc2cc(c(OC(=O)CCC(O)=O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,,4.27,-5.769551078621726,-5.769551078621726,-5.721246399047171,-5.568636235841013,-4.958607314841775,-4.031517051446065,-3.065501548756432,-2.318758762624413,-2.0315170514460648,-1.9208187539523751,8.53,8.53,8.51,8.35,7.73,6.8,5.84,5.09,4.82,4.69,-4.510041520575165,-0.5317,,,0.0,0.0,1.0
CC(C)(C)c1ccc(CN2CCN(CC2)C(c3ccccc3)c4ccc(Cl)cc4)cc1,6.84,,1.1139433523068367,0.6334684555795865,0.3222192947339193,-0.08618614761628333,-0.8860566476931632,-1.8239087409443189,-2.5086383061657274,-2.721246399047171,-2.744727494896694,-2.769551078621726,2.55,3.03,3.35,3.75,4.57,5.5,6.19,6.4,6.43,6.43,-3.6090648928966207,0.6056,,2.3384564936046046,1.0,1.0,0.0
CC(C)(C)c1ccc(cc1)C(=O)CCCN2CCC(CC2)OC(c3ccccc3)c4ccccc4,8.19,,-0.494850021680094,-0.494850021680094,-0.494850021680094,-0.5228787452803376,-0.744727494896694,-1.4436974992327127,-2.3767507096020997,-3.1804560644581312,-3.5228787452803374,-3.5850266520291822,3.71,3.71,3.71,3.74,3.97,4.66,5.59,6.4,6.75,6.8,-4.189095719331299,,,,1.0,1.0,0.0
CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,9.42,13.32,0.2787536009528289,0.2787536009528289,0.2787536009528289,0.2787536009528289,0.25527250510330607,0.11394335230683679,-0.46852108295774486,-1.3665315444204136,-2.2441251443275085,-2.721246399047171,2.52,2.52,2.52,2.52,2.53,2.68,3.26,4.17,5.04,5.51,-4.016373712875465,0.6691,2.167317334748176,,1.0,1.0,1.0
CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO,-0.47,12.71,1.3617278360175928,1.3424226808222062,1.3424226808222062,1.3424226808222062,1.3424226808222062,1.3424226808222062,1.3424226808222062,1.3424226808222062,1.3424226808222062,1.3424226808222062,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.9318141382538383,,,,0.0,1.0,1.0
CC(C)(CO)[C@@H](O)C(=O)NCCCO,-0.88,13.03,2.0791812460476247,2.041392685158225,2.041392685158225,2.041392685158225,2.041392685158225,2.041392685158225,2.041392685158225,2.041392685158225,2.041392685158225,2.041392685158225,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,-0.99,2.0827853703164503,,,,1.0,1.0,1.0
CC(C)(N)Cc1ccc(Cl)cc1,9.76,,2.8943160626844384,2.8943160626844384,2.8943160626844384,2.893206753059848,2.885361220031512,2.808210972924222,2.3909351071033793,1.5440680443502757,0.6232492903979004,-0.01322826573375516,-0.32,-0.32,-0.32,-0.32,-0.31,-0.23,0.19,1.04,1.96,2.59,-0.978810700930062,0.7531,,2.0043213737826426,1.0,1.0,0.0
CC(C)(N)Cc1ccccc1,9.94,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.346352974450639,1.3979400086720377,0.7075701760979364,-0.9,-0.9,-0.9,-0.9,-0.89,-0.84,-0.51,0.28,1.21,1.93,1.2695129442179163,0.7688,2.311753861055754,2.3138672203691533,1.0,1.0,0.0
CC(C)(N)Cc1ccccc1Cl,9.6,,2.8926510338773004,2.8926510338773004,2.8926510338773004,2.8915374576725643,2.8790958795000727,2.7745169657285498,2.2764618041732443,1.380211241711606,0.4913616938342727,-0.06550154875643228,-0.31,-0.31,-0.31,-0.31,-0.3,-0.19,0.3,1.19,2.09,2.64,-0.9829666607012196,0.7497,2.3900514964589874,,1.0,1.0,0.0
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(O)=O,-2.06,3.29,-1.2676062401770316,-1.2676062401770316,-1.0969100130080565,-0.4814860601221125,0.43136376415898736,1.3979400086720377,2.146128035678238,2.4313637641589874,2.462397997898956,2.4771212547196626,2.5,2.48,2.32,1.71,0.79,-0.17,-0.93,-1.2,-1.24,-1.25,-2.8096683018297086,-0.5564,2.2695129442179165,,1.0,1.0,1.0
CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCCOC(=O)C(C)(C)Oc2ccc(Cl)cc2,,,-3.9208187539523753,-3.9208187539523753,-3.9208187539523753,-3.9208187539523753,-3.9208187539523753,-3.9208187539523753,-3.9208187539523753,-3.9208187539523753,-3.9208187539523753,-3.9208187539523753,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,-3.7423214251308154,,,,0.0,0.0,0.0
