SMILES,Bi Basic,Bi Acidic,Bioavailability
O=C1NC(=O)C2=C(N1)NC(=O)N2,1,1,1.0
O=C1NC(=O)C2=CNNC2=N1,1,1,1.0
O=C1NC=CC(=O)N1,1,1,1.0
O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,1,1,1.0
O=C1NOC2=C1CCNC2,1,1,1.0
O=C1N[S](=O)(=O)c2ccccc12,1,1,1.0
O=C1Nc2ccccc2N1CCCN3CCN(CC3)C(c4ccccc4)c5ccccc5,1,1,1.0
O=C1Oc2ccccc2C=C1,0,0,1.0
O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN3CCN(CC3)c4nsc5ccccc45,1,0,1.0
O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1C[C@@H]4CCCC[C@H]4CN5CCN(CC5)c6nsc7ccccc67,1,0,1.0
O=C1c2ccccc2c3n[nH]c4cccc1c34,1,1,1.0
O=C=O,0,0,1.0
O=CCCCC=O,0,0,1.0
O=CN1CCCCC1,1,0,1.0
O=COCc1ccccc1,0,0,1.0
O=[S]1(=O)CCN(CN1)CN2CC[S](=O)(=O)NC2,1,1,1.0
OB(O)O,0,1,1.0
OC(=O)C(=O)Nc1cc(cc(NC(=O)C(O)=O)c1Cl)C#N,1,1,1.0
OC(=O)C(=O)c1ccccc1,0,1,1.0
OC(=O)C(CC(=O)N1CC2CCCCC2C1)Cc3ccccc3,1,1,1.0
OC(=O)C(CC1=CC(=O)Nc2ccccc12)NC(=O)c3ccc(Cl)cc3,1,1,1.0
OC(=O)C(Cl)Cl,0,1,1.0
OC(=O)C(S)C(S)C(O)=O,0,1,1.0
OC(=O)C(c1ccccc1)c2ccccc2,0,1,1.0
OC(=O)C1(CCN(CC1)CCC(C#N)(c2ccccc2)c3ccccc3)c4ccccc4,1,1,1.0
OC(=O)C1=CC(=O)c2ccccc2N1,1,1,1.0
OC(=O)C1=CCCNC1,1,1,1.0
OC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O,1,1,1.0
OC(=O)C1CCn2c1ccc2C(=O)c3ccccc3,1,1,1.0
OC(=O)C1N=C(c2ccccc2)c3cc(Cl)ccc3NC1=O,1,1,1.0
OC(=O)CBr,0,1,1.0
OC(=O)CC(O)(CC(O)=O)C(O)=O,0,1,1.0
OC(=O)CC1=NN(Cc2sc3ccc(cc3n2)C(F)(F)F)C(=O)c4ccccc14,1,1,1.0
OC(=O)CCC(=O)c1ccc(cc1)c2ccccc2,0,1,1.0
OC(=O)CCC(O)=O,0,1,1.0
OC(=O)CCCCC1CCSS1,0,1,1.0
OC(=O)CCCCC1SCC2NC(=O)NC12,1,1,1.0
OC(=O)CCCCCCCC(O)=O,0,1,1.0
OC(=O)CCCCCCCCC=C,0,1,1.0
OC(=O)CCCCCCCCCCCBr,0,1,1.0
OC(=O)CCCc1c[nH]c2ccccc12,1,1,1.0
OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl,1,1,1.0
OC(=O)CCc1cc(I)c(Oc2ccc(O)cc2)c(I)c1,0,1,0.0
OC(=O)CCc1oc(c2ccccc2)c(n1)c3ccccc3,1,1,1.0
OC(=O)CCn1c2CC[C@H](Cc2c3ccccc13)N[S](=O)(=O)c4ccc(F)cc4,1,1,1.0
OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,1,1,1.0
OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O,1,1,0.0
OC(=O)CN1C(=O)[C@H](CCc2ccccc12)N[C@@H](CCc3ccccc3)C(O)=O,1,1,1.0
OC(=O)CN1C(=O)c2cccc3cccc(C1=O)c23,1,1,1.0
OC(=O)CNC[P](O)(O)=O,1,1,1.0
OC(=O)COC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,1,1,1.0
OC(=O)COCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,1,1,1.0
OC(=O)COCCN1CCN(CC1)[C@H](c2ccccc2)c3ccc(Cl)cc3,1,1,1.0
OC(=O)CO[P](O)(O)=O,0,1,1.0
OC(=O)COc1ccc(c(Cl)c1Cl)C(=O)c2sccc2,0,1,1.0
OC(=O)CS,0,1,1.0
OC(=O)CSC(SCC(O)=O)SCC(O)=O,0,1,1.0
OC(=O)CSCC(=O)NC1CCSC1=O,1,1,1.0
OC(=O)Cc1cc(O)ccc1O,0,1,1.0
OC(=O)Cc1ccc(OCC=C)c(Cl)c1,0,1,1.0
OC(=O)Cc1ccc(cc1)c2ccccc2,0,1,1.0
OC(=O)Cc1cccc2ccccc12,0,1,1.0
OC(=O)Cc1ccccc1,0,1,1.0
OC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,1,1,1.0
OC(=O)Cc1sc(nc1c2ccc(Cl)cc2)c3ccccc3,1,1,1.0
OC(=O)[C@@H]1CCC[C@@H]2SCC[C@H](NC(=O)[C@@H](S)Cc3ccccc3)C(=O)N12,1,1,1.0
OC(=O)c1c(C(O)=O)c(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,0,1,0.0
OC(=O)c1c(I)cc(I)c(NC(=O)CCCCC(=O)Nc2c(I)cc(I)c(C(O)=O)c2I)c1I,1,1,0.0
OC(=O)c1c(I)cc(I)c(NC(=O)CCOCCOCCOCCOCCC(=O)Nc2c(I)cc(I)c(C(O)=O)c2I)c1I,1,1,0.0
OC(=O)c1c(I)cc(I)c(NC(=O)COCCOCCOCC(=O)Nc2c(I)cc(I)c(C(O)=O)c2I)c1I,1,1,0.0
OC(=O)c1c(O)c(nc2ccccc12)c3ccccc3,1,1,1.0
OC(=O)c1cc(I)cc(I)c1O,0,1,1.0
OC(=O)c1cc(Oc2ccc(cc2Cl)C(F)(F)F)ccc1[N+]([O-])=O,0,1,1.0
OC(=O)c1cc(ccc1O)c2ccc(F)cc2F,0,1,1.0
OC(=O)c1cc(nc2ccccc12)c3ccccc3,1,1,1.0
OC(=O)c1ccc(Cl)cc1,0,1,1.0
OC(=O)c1ccc(NC(=O)C(Cc2ccc(O)cc2)NC(=O)c3ccccc3)cc1,1,1,1.0
OC(=O)c1ccc(O)c(O)c1,0,1,1.0
OC(=O)c1ccc(O)cc1O,0,1,1.0
OC(=O)c1ccc2ccccc2n1,1,1,1.0
OC(=O)c1ccccc1,0,1,1.0
OC(=O)c1ccccc1C(=O)Nc2ccc(cc2)[S](=O)(=O)Nc3sccn3,1,1,1.0
OC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F,1,1,1.0
OC(=O)c1ccccc1O,0,1,1.0
OC(=O)c1ccccc1OC(=O)c2ccccc2O,0,1,1.0
OC(=O)c1cccnc1,1,1,1.0
OC(=O)c1cccnc1Nc2cccc(c2)C(F)(F)F,1,1,1.0
OC(=O)c1nn(Cc2ccc(Cl)cc2Cl)c3ccccc13,1,1,1.0
OC(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSc3nnnn3C[S](O)(=O)=O)c4ccccc4,1,1,0.0
OC(C(O)=O)c1ccccc1,0,1,1.0
OC(C(O)C1CO1)C2CO2,0,1,1.0
OC(C1CCCCN1)c2cc(nc3c2cccc3C(F)(F)F)C(F)(F)F,1,1,1.0
OC(CC(O)/C=C/c1c(nc2ccccc2c1c3ccc(F)cc3)C4CC4)CC(O)=O,1,1,1.0
OC(CC(c1sc(Cl)cc1)C2=C(O)Oc3ccccc3C2=O)c4ccc(Cl)cc4,0,1,1.0
OC(CCCN1CCCCC1)(c2ccccc2)c3ccccc3,1,1,1.0
OC(CCN1CCCC1)(C2CCCCC2)c3ccccc3,1,1,1.0
OC(CCN1CCCCC1)(C2CC3CC2C=C3)c4ccccc4,1,1,1.0
OC(CCN1CCCCC1)(C2CCCC2)c3ccccc3,1,1,1.0
OC(CCN1CCCCC1)(C2CCCCC2)c3ccccc3,1,1,1.0
OC(CCN1CCCCC1)(c2ccccc2)c3ccccc3,1,1,1.0
OC(CNCCCCCCNCC(O)c1ccc(O)c(O)c1)c2ccc(O)c(O)c2,1,1,0.0
OC(CNCCNC(=O)Cc1ccc(O)cc1)COc2ccccc2C#N,1,1,1.0
OC(CNCCNC(=O)N1CCOCC1)COc2ccc(O)cc2,1,1,1.0
OC(CO[P](O)(O)=O)C=O,0,1,1.0
OC(Cc1cccnc1)([P](O)(O)=O)[P](O)(O)=O,1,1,1.0
OC(Cc1cnc2ccccn12)([P](O)(O)=O)[P](O)(O)=O,1,1,1.0
OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F,1,1,1.0
OC(O)C(Cl)(Cl)Cl,0,1,1.0
OC(c1ccccc1)C(=O)c2ccccc2,0,1,1.0
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Br)cc3,1,1,1.0
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,1,1,1.0
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3cccc(c3)C(F)(F)F,1,1,1.0
OC1(CCN(CCCC(c2ccc(F)cc2)c3ccc(F)cc3)CC1)c4ccc(Cl)c(c4)C(F)(F)F,1,1,0.0
OC1=C(C2CCC(CC2)c3ccc(Cl)cc3)C(=O)C(=O)c4ccccc14,0,1,1.0
OC1=CC(=O)C(=CN1)Cl,1,1,1.0
OC1C(O)C(O)C(O)C(O)C1O,0,1,1.0
OC1C(O)C(OC1CO[P](O)(O)=O)N2C(=O)NC(=O)C=C2C(O)=O,0,1,0.0
OC1CCC(CC1)NCc2cc(Br)cc(Br)c2NC(=O)c3sccc3,1,1,1.0
OC1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C#N)CC1,1,1,1.0
OC1N=C(c2ccccc2)c3cc(Cl)ccc3NC1=O,1,1,1.0
OC1N=C(c2ccccc2Cl)c3cc(Cl)ccc3NC1=O,1,1,1.0
OC1N=C(c2ccccc2F)c3cc(Cl)ccc3N(CCC#N)C1=O,1,1,1.0
OC=O,0,1,1.0
OCC(Br)(CO)[N+]([O-])=O,0,1,1.0
OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,1,1,1.0
OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)[N+]([O-])=O,1,1,1.0
OCC(O)C(O)CO,0,1,1.0
OCC(O)CN1CCN(CC1)c2ccccc2,1,1,1.0
OCC(O)CO,0,1,1.0
OCC(O)COC(=O)c1ccccc1Nc2ccnc3c2cccc3C(F)(F)F,1,1,1.0
OCC(O)COc1ccc(Cl)cc1,0,1,1.0
OCC(S)CS,0,1,1.0
OCC1=CC(=O)C(=CO1)O,0,1,1.0
OCC1OC(CC1O)N2C=C(Br)C(=O)NC2=O,0,1,1.0
OCC1OC(CC1O)N2C=C(C(=O)NC2=O)C(F)(F)F,0,1,1.0
OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,0,1,0.0
OCC1OC(Oc2ccc(O)cc2)C(O)C(O)C1O,0,1,1.0
OCCCCO,0,1,1.0
OCCN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,1,1,0.0
OCCN(CCO)CCO,1,1,1.0
OCCN(CCO)c1nc(N2CCCCC2)c3nc(nc(N4CCCCC4)c3n1)N(CCO)CCO,1,1,0.0
OCCN(CCO)c1oc(c2ccccc2)c(n1)c3ccccc3,1,1,1.0
OCCN(Cc1ccc(Oc2ccc(cc2)[N+]([O-])=O)cc1)C(=O)C(Cl)Cl,1,1,1.0
OCCN1C(=O)C(O)N=C(c2ccccc2F)c3cc(Cl)ccc13,1,1,1.0
OCCN1CCN(CCCN2c3ccccc3C=Cc4ccccc24)CC1,1,1,1.0
OCCN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,1,1,1.0
OCCN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,1,1,1.0
OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,1,1,1.0
OCCNC(=O)Cn1ccnc1[N+]([O-])=O,1,1,1.0
OCCOC(=O)c1ccccc1O,0,1,1.0
OCCOCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,1,1,1.0
OCCOCCN1CCN(CC1)C2=Nc3ccccc3Sc4ccccc24,1,1,1.0
OCCOCCOC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F,1,1,1.0
OCCOCCOCCO,0,1,1.0
OCCOCCOCCOCCOCCOCCO,0,1,
OCCOc1ccc(Cl)cc1,0,1,1.0
OCCOc1ccc(cc1)/C(=C(/CCCl)c2ccccc2)c3ccccc3,0,1,1.0
OCCSCCCCCCCCCCSCCO,0,1,1.0
OCCSSCCO,0,1,1.0
OCCc1ccc(O)c(O)c1,0,1,1.0
OCCc1ccccc1,0,1,1.0
OCN1C(NC(=O)NCNC(=O)NC2N(CO)C(=O)NC2=O)C(=O)NC1=O,1,1,0.0
OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,0,1,1.0
OC[C@@H]1CC[C@@H](O1)n2cnc3C(=O)N=CNc23,1,1,1.0
OC[C@H](O)C(=O)N1CCC(=CC1)c2c(F)cc(cc2F)N3C[C@H](COc4ccon4)OC3=O,1,1,1.0
OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,0,1,0.0
OC[C@H]1O[C@@H](Oc2cccc3C(C4c5cccc(O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)c5C(=O)c7c(O)cc(cc47)C(O)=O)c8cc(cc(O)c8C(=O)c23)C(O)=O)[C@H](O)[C@@H](O)[C@@H]1O,0,1,0.0
OC[C@H]1O[C@H](C[C@@H]1O)N2C=C(F)C(=O)NC2=O,0,1,1.0
OC[C@H]1O[C@H](C[C@@H]1O)n2cnc3[C@H](O)CN=CNc23,1,1,1.0
OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0,1,0.0
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N[C@@H]4CCOC4)ncnc23,1,1,1.0
OCc1c[nH]c2ccccc12,1,1,1.0
OCc1cc(ccc1O)C(O)CNCCCCCCOCCCCc2ccccc2,1,1,1.0
OCc1ccccc1,0,1,1.0
OCc1cccnc1,1,1,1.0
ONC(=O)CCCCCCC(=O)Nc1ccccc1,1,1,1.0
ONC(=O)CCCCCCC(=O)Nc1cccnc1,1,1,1.0
ONC(=O)CO[P](O)(O)=O,0,1,1.0
ONC(=O)c1ccc(O)c(O)c1,0,1,1.0
OO,0,1,1.0
O[C@@H](CC[C@@H]1[C@H](N(C1=O)c2ccc(F)cc2)c3ccc(O)cc3)c4ccc(F)cc4,1,1,1.0
O[C@@H](CNCCCCc1ccc(O)cc1)c2ccc(O)c(O)c2,1,1,1.0
O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12,0,1,1.0
O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c3cc(O)c(O)c(O)c3,0,1,1.0
O[C@H]1CO[C@@H]2[C@@H](CO[C@H]12)O[N+]([O-])=O,0,1,1.0
O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c3ccc(O)c(O)c3,0,1,1.0
O[P](O)(=O)C(Cl)(Cl)[P](O)(O)=O,0,1,1.0
O[P](O)(=O)OCC(Cl)(Cl)Cl,0,1,1.0
O[P](O)(O)=O,0,1,1.0
O[S](=O)(=O)CCS,0,1,1.0
O[S](=O)(=O)c1ccc2ccccc2c1,0,1,1.0
O[S](=O)(=O)c1ccc2nc([nH]c2c1)c3ccccc3,1,1,1.0
O[Se](O)=O,0,1,1.0
Oc1c(Cl)cc(Cl)c(Cl)c1Cc2c(O)c(Cl)cc(Cl)c2Cl,0,1,1.0
Oc1c(Cl)cc(Cl)cc1Sc2cc(Cl)cc(Cl)c2O,0,1,1.0
Oc1c(I)cc(Cl)c2cccnc12,1,1,1.0
Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,0,1,1.0
Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O,0,1,1.0
Oc1cc(O)c2C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](Oc2c1)c4cc(O)c(O)c(O)c4,0,1,1.0
Oc1cc(O)cc(O)c1,0,1,1.0
Oc1ccc(C=O)cc1,0,1,1.0
Oc1ccc(C=O)cc1O,0,1,1.0
Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)[N+]([O-])=O,1,1,1.0
Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,0,1,1.0
Oc1ccc(O)c(c1)[S](O)(=O)=O,0,1,1.0
Oc1ccc(O)cc1,0,1,1.0
Oc1ccc(OCc2ccccc2)cc1,0,1,1.0
Oc1ccc(c2cccnc12)[N+]([O-])=O,1,1,1.0
Oc1ccc(cc1)C(=O)N/N=C/c2oc(cc2)[N+]([O-])=O,1,1,1.0
Oc1ccc(cc1)C2(C(=O)Nc3ccccc23)c4ccc(O)cc4,1,1,1.0
Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4,0,1,1.0
Oc1ccc(cc1)C2(O[S](=O)(=O)c3ccccc23)c4ccc(O)cc4,0,1,1.0
Oc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=O,0,1,1.0
Oc1ccc(cc1)C2=Cc3ccc(O)cc3OC2,0,1,1.0
Oc1ccc(cc1)c2sc3cc(O)ccc3c2C(=O)c4ccc(OCCN5CCCCC5)cc4,1,1,1.0
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,0,1,1.0
Oc1ccc2C(=O)c3c(O)ccc(O)c3C(=O)c2c1O,0,1,1.0
Oc1ccc2C[C@@H]3[C@@H]4CCCC[C@]4(CCN3CC=C)c2c1,1,1,1.0
Oc1ccc2C[C@H]3N(CC[C@@]4(CCCC[C@@]34O)c2c1)CC5CCC5,1,1,1.0
Oc1ccc2C[C@H]3N(CC[C@@]45[C@@H](Oc1c24)C(=C)CC[C@@]35O)CC6CC6,1,1,1.0
Oc1ccc2C[C@H]3N(CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O)CC6CC6,1,1,1.0
Oc1ccc2C[C@H]3N(CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O)CC=C,1,1,1.0
Oc1ccc2SC(=O)Oc2c1,0,1,1.0
Oc1ccc2[C@H]([C@H](CCc2c1)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,1,1,1.0
Oc1ccc2c(Oc3cc(O)ccc3C24OC(=O)c5ccccc45)c1,0,1,1.0
Oc1cccc(O)c1,0,1,1.0
Oc1cccc2C(=O)c3cccc(O)c3C(=O)c12,0,1,1.0
Oc1cccc2cccnc12,1,1,1.0
Oc1ccccc1,0,1,1.0
Oc1ccccc1C(=O)Oc2ccccc2,0,1,1.0
Oc1ccccc1Cl,0,1,1.0
S=C1N=CNc2nc[nH]c12,1,1,1.0
S=C1SCN(CN1Cc2ccccc2)Cc3ccccc3,1,0,1.0
S=C=NCCc1ccccc1,0,0,1.0
S=[P](N1CC1)(N2CC2)N3CC3,1,0,1.0
[Cl-].Cc1ccc2n3CCNC4CCCc(c2c1)c34.[H+],1,0,1.0
[Cl-].OC(=O)CCCCCC[NH2+]C1c2ccccc2CCc3ccccc13,1,1,1.0
[H+].[Cl-].CC(Cc1ccccc1)NCCn2cnc3N(C)C(=O)N(C)C(=O)c23,1,0,1.0
[H+].[Cl-].CC1(C)CC(=O)N(CCCCN2CCN(CC2)c3ncccn3)C(=O)C1,1,0,1.0
[H+].[H+].[Cl-].[Cl-].COC(CN1CCN(CC1)CC(O)C(OC)c2ccccc2)c3ccccc3,1,1,1.0
[I-].[I-].[I-].CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,1,0,1.0
[NH4+].[Cl-],0,0,1.0
[Na+].CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)[S]([O-])(=O)=O,0,1,0.0
[Na+].CCOc1ccc2ccccc2c1C(=O)N[C@H]3[C@H]4SC(C)(C)[C@@H](N4C3=O)C([O-])=O,1,1,1.0
[Na+].C[C@]12CC[C@H]3[C@@H](CCc4cc(O[S]([O-])(=O)=O)ccc34)[C@@H]1CCC2=O,0,1,1.0
[Na+].[Na+].CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C([O-])=O)c3cscc3)C(=O)N2[C@H]1C([O-])=O,1,1,1.0
[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O,0,0,1.0
[O-][N+](=O)OCC(O[N+]([O-])=O)C(CO[N+]([O-])=O)O[N+]([O-])=O,0,0,0.0
[O-][N+](=O)OCCN(CCO[N+]([O-])=O)CCN(CCO[N+]([O-])=O)CCO[N+]([O-])=O,1,0,0.0
[O-][N+](=O)OCCNC(=O)c1cccnc1,1,1,1.0
[O-][N+](=O)O[C@H]1CO[C@@H]2[C@@H](CO[C@H]12)O[N+]([O-])=O,0,0,1.0
[O-][N+](=O)c1cc(ccc1C(=O)C2C(=O)CCCC2=O)C(F)(F)F,0,1,1.0
[O-][N+](=O)c1ccc(cc1)c2ccccc2,0,0,1.0
[O-][N+](=O)c1ccc2NC(=O)CN=C(c3ccccc3)c2c1,1,1,1.0
[O-][N+](=O)c1ccc2NC(=O)CN=C(c3ccccc3Cl)c2c1,1,1,1.0
[O-][N+](=O)c1ccc2[nH]ncc2c1,1,1,1.0
[O-][N+](=O)c1cncn1CCN2CCOCC2,1,0,1.0
[O-][N+](=O)c1nccn1CC(=O)NCc2ccccc2,1,1,1.0
[O-][N+](=O)c1oc(cc1)/C=N/N2CC(=O)NC2=O,1,1,1.0
[O-][N+](=O)c1sc(NC(=O)c2sccc2)nc1,1,1,1.0
[O-][N+](=O)c1sc(nc1)N2CCNC2=O,1,1,1.0
[O-][n+]1ccccc1SSc2cccc[n+]2[O-],1,0,1.0
[nH]1c2ccccc2c3ccccc13,1,1,1.0
[nH]1c2ccccc2nc1c3cscn3,1,1,1.0
[nH]1cccn1,1,1,1.0
[nH]1ccnc1,1,1,1.0
[nH]1cncn1,1,1,1.0
c1ccc(cc1)C(n2ccnc2)c3ccc(cc3)c4ccccc4,1,0,1.0
c1ccc2cnccc2c1,1,0,1.0
c1cnc2c(c1)ccc3cccnc23,1,0,1.0
